YEAR,CCSCODE,CCSCATEGORY,NUMDISCHARGES,PERCENTDISCHARGES,RATEDISCHARGES,LOS,MEANCHARGES,AGGCHARGES,PERCENTDISCHARGESED,PERCENTDIED,PERCENTMALE,MEANCOSTS,AGGCOSTS,CCSLVL1,CCSLVL1LABEL
2008,36,Lobectomy or pneumonectomy,81984.66248,0.214558,26.960305579,7.9258211249,69804.975915,5716576433.9,,2.503786,50.806992,21746.394244,1781088759.4,6,Operations on the respiratory system
2008,63,Other non-OR therapeutic cardiovascular procedures,81075.128608,0.212178,26.661209255,7.8213530657,55121.590954,4434278127.6,,5.824147,54.204119,16897.750655,1359552564.9,7,Operations on the cardiovascular system
2008,171,Suture of skin and subcutaneous tissue,79778.608714,0.208785,26.234854234,3.5160412421,22976.563823,1832025229.4,,1.270615,54.72506,7036.0423031,561082862.99,15,Operations on the integumentary system
2008,225,Conversion of cardiac rhythm,79431.950478,0.207878,26.120857156,3.8159408771,23486.795728,1868651682.3,,18.818569,58.053471,7304.9964748,581357573.39,16,Miscellaneous diagnostic and therapeutic procedures
2008,9,Other OR therapeutic nervous system procedures,79366.763842,0.207707,26.099420809,8.1974340669,89125.253363,7050984029.7,,5.326909,52.151216,27642.734244,2187018693.3,1,Operations on the nervous system
2008,67,"Other therapeutic procedures, hemic and lymphatic system",78420.37009,0.20523,25.788203272,4.9534779897,44143.915402,3453466318.3,,1.724757,36.17279,13840.939312,1082639789.9,8,Operations on the hemic and lymphatic system
2008,108,Indwelling catheter,78266.382635,0.204827,25.737565156,4.8705198767,22784.104132,1785464874.8,,5.490908,40.899659,7554.2532214,591620685.69,10,Operations on the urinary system
2008,162,Other OR therapeutic procedures on joints,76479.909321,0.200152,25.150091048,5.8371944787,45227.817338,3460335068.2,,0.840717,54.162377,14467.768519,1106538004.4,14,Operations on the musculoskeletal system
2008,217,Other respiratory therapy,75234.454333,0.196893,24.740528503,4.1730315573,15297.490231,1162835855,,2.321983,46.646414,5713.6913113,432426761.23,16,Miscellaneous diagnostic and therapeutic procedures
2008,179,CT scan abdomen,74683.570291,0.195451,24.559372642,3.8505263712,24875.153134,1847184469,,1.223604,41.738237,7900.3275218,586684321.2,16,Miscellaneous diagnostic and therapeutic procedures
2008,52,"Aortic resection, replacement or anastomosis",70473.585466,0.184433,23.17493714,6.3272666708,99464.503446,7007655799.9,,4.972939,72.567236,30601.176316,2156107579.5,7,Operations on the cardiovascular system
2008,113,Transurethral prostatectomy (TURP),70175.75235,0.183654,23.076995994,3.0584369717,21934.712606,1537736089.5,,0.293548,99.66096,6870.9724304,481779602.26,11,Operations on the male genital organs
2008,161,Other OR therapeutic procedures on bone,68427.748081,0.179079,22.502172266,5.2359966511,47288.913275,3230163575.4,,0.526214,38.74095,15867.375121,1083065522,14,Operations on the musculoskeletal system
2008,136,Artificial rupture of membranes to assist delivery,65366.04485,0.171067,21.495344255,2.0083242648,7746.1845698,508466590.62,,,,2910.3287822,190430992.49,13,Obstetrical procedures
2008,34,"Tracheostomy, temporary and permanent",65162.878155,0.170535,21.428533756,29.969617746,250909.74075,16380934029,,15.816621,56.791697,78740.294354,5138818362.2,6,Operations on the respiratory system
2008,104,"Nephrectomy, partial or complete",64470.21894,0.168722,21.200755736,4.9966988134,46966.344463,3028714384.4,,0.706673,54.175541,14875.633872,959401068.93,10,Operations on the urinary system
2008,75,Small bowel resection,63644.021656,0.16656,20.929064293,14.255195408,102609.90399,6522826748.2,,6.825879,44.557392,32448.49129,2062295961.1,9,Operations on the digestive system
2008,10,"Thyroidectomy, partial or complete",62740.182753,0.164195,20.631840736,2.0140222737,26078.0966,1633901724.3,,0.193882,19.883718,7966.9337219,499297569.29,2,Operations on the endocrine system
2008,55,Peripheral vascular bypass,60986.371676,0.159605,20.055107465,7.183050785,63162.264794,3851618005.6,,1.849683,60.714829,19935.181379,1214927401.8,7,Operations on the cardiovascular system
2008,154,Arthroplasty other than hip or knee,60102.224246,0.157291,19.764359365,2.5753917677,42972.103042,2581272785.5,,0.160254,41.734374,14527.566949,872510160.38,14,Operations on the musculoskeletal system
2008,42,Other OR therapeutic procedures on respiratory system,59005.815551,0.154421,19.403810055,12.056675482,93540.005477,5516274353.1,,4.00219,62.155296,29106.352444,1716362258.8,6,Operations on the respiratory system
2008,119,"Oophorectomy, unilateral and bilateral",58416.979333,0.15288,19.210173783,3.2852253259,27986.790862,1630032062.5,,0.244843,,8937.6121422,520595211.46,12,Operations on the female genital organs
2008,102,Ureteral catheterization,55719.592455,0.145821,18.323149646,3.8471610561,27234.588656,1505949927.7,,0.663433,40.217265,8480.6615932,469084230.33,10,Operations on the urinary system
2008,121,Ligation of fallopian tubes,55049.998698,0.144069,18.102956603,2.2564694359,14012.850688,772262629.53,,,,4869.9763077,268317846.29,12,Operations on the female genital organs
2008,139,Fetal monitoring,53044.413749,0.13882,17.443428571,3.0187292866,9696.837775,515467461.66,,,,3329.3776584,176632674.09,13,Obstetrical procedures
2008,112,Other OR therapeutic procedures of urinary tract,52777.772392,0.138122,17.355744702,6.844788178,55768.526084,2940590619.7,,1.223651,59.457786,18104.478482,954359753.98,10,Operations on the urinary system
2008,145,"Treatment, fracture or dislocation of radius and ulna",52604.085609,0.137668,17.298628546,3.2231126215,33898.029499,1781877966.7,,0.276742,44.688706,10459.359101,549968676.26,14,Operations on the musculoskeletal system
2008,159,Other diagnostic procedures on musculoskeletal system,52496.4717,0.137386,17.263240172,8.1622394456,55403.428401,2908460771.3,,2.148421,44.282251,16724.684931,878110897.83,14,Operations on the musculoskeletal system
2008,201,Cardiac stress tests,51334.572026,0.134345,16.881154434,2.4970920268,20677.2905,1036208710.2,,,46.376619,6157.6632244,310386468.32,16,Miscellaneous diagnostic and therapeutic procedures
2008,132,"Other OR therapeutic procedures, female organs",50985.497075,0.133432,16.76636263,3.0067963471,26293.074801,1337706009.3,,0.156805,,8062.9560474,410417095.7,12,Operations on the female genital organs
2008,178,CT scan chest,49956.188415,0.130738,16.42787888,4.3724822149,26784.323342,1330154951.2,,1.811616,43.900969,8972.95368,444988558.94,16,Miscellaneous diagnostic and therapeutic procedures
2008,167,Mastectomy,49204.5167,0.128771,16.180694851,2.1434173508,28851.750751,1420295911.1,,,0.909913,9184.8219934,452062041.04,15,Operations on the integumentary system
2008,33,"Other OR therapeutic procedures on nose, mouth and pharynx",48975.611251,0.128172,16.105420274,3.82422196,34233.531557,1671956114.8,,0.512413,54.297201,10460.765521,511101227.51,5,Operations on the nose; mouth; and pharynx
2008,172,Skin graft,45634.819334,0.119429,15.006815142,11.489602051,78497.040397,3594658842.7,,0.932002,60.496852,25105.959943,1149446695.4,15,Operations on the integumentary system
2008,211,Radiation therapy,44446.38321,0.116319,14.616003006,6.5851192144,37275.145539,1648987680.2,,3.689298,42.230973,11834.720472,523489255.46,16,Miscellaneous diagnostic and therapeutic procedures
2008,65,Bone marrow biopsy,43219.469365,0.113108,14.212537636,10.455074347,73278.682632,3157350525.7,,3.991958,53.378107,22656.368264,976421845.7,8,Operations on the hemic and lymphatic system
2008,221,Nasogastric tube,42746.82309,0.111871,14.05710993,4.5863182233,19530.533171,838536514.86,,4.147198,47.622031,7249.8023285,309907371.66,16,Miscellaneous diagnostic and therapeutic procedures
2008,142,Partial excision bone,42713.870775,0.111785,14.046273702,7.038606992,49901.454344,2127732697.9,,1.09737,57.330817,15674.16829,668311929.89,14,Operations on the musculoskeletal system
2008,5,Insertion of catheter or spinal stimulator and injection into spinal canal,42615.948208,0.111528,14.014072284,5.0028618692,29620.900607,1265256319.9,,0.468022,37.146618,9352.3710537,399641636.5,1,Operations on the nervous system
2008,188,Cerebral arteriogram,42449.990853,0.111094,13.959497918,4.688810486,44501.982629,1884046424.2,,1.428932,47.243872,12264.171441,519497983.18,16,Miscellaneous diagnostic and therapeutic procedures
2008,103,Nephrotomy and nephrostomy,41527.328001,0.108679,13.656084186,6.7660814801,52986.245148,2201770120.5,,2.399898,49.071842,16415.080427,682238260.41,10,Operations on the urinary system
2008,59,Other OR procedures on vessels of head and neck,40425.771861,0.105796,13.293842161,5.7264150528,97049.79465,3922715412.6,,4.902423,47.834789,27856.324488,1126300696.1,7,Operations on the cardiovascular system
2008,175,Other OR therapeutic procedures on skin and breast,40405.39126,0.105743,13.287140088,3.2227996299,40546.868083,1630067702.3,,0.282121,15.80298,12700.288969,510459406.11,15,Operations on the integumentary system
2008,57,"Creation, revision and removal of arteriovenous fistula or vessel-to-vessel cannula for dialysis",40391.368545,0.105706,13.282528778,8.6186237434,64284.942144,2600927232.9,,1.756467,51.361228,18601.877759,753413971.74,7,Operations on the cardiovascular system
2008,226,Other diagnostic radiology and related techniques,39814.099639,0.104196,13.092696367,4.7936275727,25356.353662,994992179.1,,1.208015,46.335922,7972.6402337,313222101.83,16,Miscellaneous diagnostic and therapeutic procedures
2008,12,Other therapeutic endocrine procedures,37468.938957,0.098058,12.321500308,4.0754905568,45118.405085,1687737149.9,,0.693646,38.913002,13624.36502,509735828.07,2,Operations on the endocrine system
2008,155,Arthrocentesis,36255.182584,0.094882,11.922361716,5.6513171923,25910.940196,936891134.44,,0.841294,56.262437,8121.5048267,293770950.62,14,Operations on the musculoskeletal system
2008,214,"Traction, splints, and other wound care",35575.344373,0.093103,11.698799828,4.553719875,21336.934056,758062198.87,,1.50001,43.56887,6767.1861451,240438032.36,16,Miscellaneous diagnostic and therapeutic procedures
2008,85,Inguinal and femoral hernia repair,34957.429473,0.091486,11.495601157,5.75920276,41283.315315,1437115375.2,,0.822166,77.9389,12897.211533,449007115.14,9,Operations on the digestive system
2008,129,"Repair of cystocele and rectocele, obliteration of vaginal vault",34586.585761,0.090515,11.373650788,1.5960147643,19995.659151,691854392.17,,,,6411.3282188,221805199.2,12,Operations on the female genital organs
2008,191,Arterio- or venogram (not heart and head),33125.338223,0.086691,10.893125786,4.8677670938,30776.346999,1017157892.4,,1.570339,43.968765,9715.4161979,321098719.42,16,Miscellaneous diagnostic and therapeutic procedures
2008,203,Electrographic cardiac monitoring,,,,3.1762169384,14038.430463,456281324.76,,,,6834.8523339,221825218.52,16,Miscellaneous diagnostic and therapeutic procedures
2008,111,Other non-OR therapeutic procedures of urinary tract,31001.336676,0.081132,10.194656962,4.485555747,22928.202615,707212107.37,,1.045669,42.920802,7182.703168,221582660.37,10,Operations on the urinary system
2008,125,Other excision of cervix and uterus,30398.810186,0.079555,9.9965187029,2.4299103468,23614.191702,716182701.67,,,,7079.5880824,215283493.12,12,Operations on the female genital organs
2008,197,Other diagnostic ultrasound,29966.030243,0.078423,9.8542008699,4.8592317833,24968.457797,745175529.9,,1.039062,33.593003,7007.0469124,209652904.44,16,Miscellaneous diagnostic and therapeutic procedures
2008,83,Biopsy of liver,29856.967186,0.078137,9.8183359501,7.9287847332,48546.183907,1442999539.5,,5.443458,51.656344,14972.874565,445063760.64,9,Operations on the digestive system
2008,127,"Dilatation and curettage (D&C), aspiration after delivery or abortion",29519.267402,0.077254,9.7072848206,2.027662823,16814.878268,496028379.73,,,,5185.4828719,153094578.61,12,Operations on the female genital organs
2008,100,Endoscopy and endoscopic biopsy of the urinary tract,25928.37555,0.067856,8.5264353946,6.0643991066,32295.731834,834558715.18,,1.516677,57.145043,10421.68641,269277673.82,10,Operations on the urinary system
2008,2,"Insertion, replacement, or removal of extracranial ventricular shunt",25209.090079,0.065974,8.2899014442,8.3371385117,75217.299886,1896642758.1,,2.926171,51.666606,22527.647605,568193353.05,1,Operations on the nervous system
2008,215,Other physical therapy and rehabilitation,24787.666397,0.064871,8.1513180689,10.609744825,32683.597008,810506041.77,,0.63048,42.607244,11083.819075,274744754.95,16,Miscellaneous diagnostic and therapeutic procedures
2008,164,Other OR therapeutic procedures on musculoskeletal system,24674.09482,0.064573,8.1139705416,4.9249429583,43168.741534,1067536600.3,,0.923979,55.914835,13788.484353,340711250.75,14,Operations on the musculoskeletal system
2008,199,Electroencephalogram (EEG),23474.758935,0.061435,7.7195740658,5.0508667534,26311.328334,616273606.64,,1.551193,44.819507,8635.4689009,202174290.28,16,Miscellaneous diagnostic and therapeutic procedures
2008,202,Electrocardiogram,,,,3.6890855524,17775.003172,412110615.97,,,,6284.9745789,144933902.96,16,Miscellaneous diagnostic and therapeutic procedures
2008,62,Other diagnostic cardiovascular procedures,22693.331814,0.05939,7.4626050994,5.3396300244,44045.262019,1001124773.4,,0.873696,52.136698,12986.517801,295282312.54,7,Operations on the cardiovascular system
2008,74,"Gastrectomy, partial and total",22502.51611,0.05889,7.3998561715,11.689851123,99974.171175,2208820784.3,,4.648867,47.047871,30894.753019,682878475.95,9,Operations on the digestive system
2008,144,"Treatment, facial fracture or dislocation",21911.014108,0.057342,7.2053432683,4.4278279888,50305.773085,1099058994,,,76.589434,15245.120298,333093194.63,14,Operations on the musculoskeletal system
2008,120,Other operations on ovary,21668.125732,0.056707,7.1254704646,2.5762987179,25023.700833,540041359.08,,,,7612.3988469,164581144.03,12,Operations on the female genital organs
2008,110,Other diagnostic procedures of urinary tract,21251.52508,0.055616,6.9884731222,6.7655818947,44296.338246,932771802.43,,0.506043,53.386988,13581.868641,286073405.58,10,Operations on the urinary system
2008,40,Other diagnostic procedures of respiratory tract and mediastinum,19702.646458,0.051563,6.4791310124,8.4230062828,59013.017457,1161812333.4,,3.556566,52.069717,17925.370196,353021594.96,6,Operations on the respiratory system
2008,30,Tonsillectomy and/or adenoidectomy,19527.804206,0.051105,6.4216348858,1.9494383435,16274.539203,322300881.26,,,55.773825,5332.3978698,105419632.59,5,Operations on the nose; mouth; and pharynx
2008,106,Genitourinary incontinence procedures,19057.155787,0.049874,6.2668641663,1.5064477184,19790.016165,378088115.05,,,3.570349,6408.6359076,122394627.44,10,Operations on the urinary system
2008,27,Control of epistaxis,18995.764341,0.049713,6.2466758519,4.3810406018,24236.672826,460375858.03,,2.261451,51.094221,7523.6337295,142953443.49,5,Operations on the nose; mouth; and pharynx
2008,205,Arterial blood gases,18888.939845,0.049433,6.2115470733,4.5695202511,24296.644127,448240277.07,,,45.811926,7649.1387094,141160595.11,16,Miscellaneous diagnostic and therapeutic procedures
2008,105,Kidney transplant,18767.161102,0.049115,6.1715006545,7.1115084159,159637.63672,2997076613.1,,,60.302761,49343.938561,926401742.29,10,Operations on the urinary system
2008,60,Embolectomy and endarterectomy of lower limbs,18653.733873,0.048818,6.1342005956,5.9354719863,54933.225263,1025382884.5,,4.001724,53.753268,17281.125324,322428557.35,7,Operations on the cardiovascular system
2008,118,"Other OR therapeutic procedures, male genital",18477.441528,0.048356,6.076227612,4.3023817638,34919.454312,642283615.58,,0.527711,98.38206,10880.761558,200149633.95,11,Operations on the male genital organs
